,Old Norse Root,Icelandic Word,Norwegian Bokmål Word,Old Norse URL,Icelandic URL,Norwegian Bokmål URL
644,snjallr,snjall,snill,https://en.wiktionary.org/wiki/snjallr#Old_Norse,https://en.wiktionary.org/wiki/snjall,https://en.wiktionary.org/wiki/snill
645,snúa,snúa,sno,https://en.wiktionary.org/wiki/sn%C3%BAa#Old_Norse,https://en.wiktionary.org/wiki/sn%C3%BAa,https://en.wiktionary.org/wiki/sno
646,snúa,snúa,snu,https://en.wiktionary.org/wiki/sn%C3%BAa#Old_Norse,https://en.wiktionary.org/wiki/sn%C3%BAa,https://en.wiktionary.org/wiki/snu
647,sonr,sonur,sønn,https://en.wiktionary.org/wiki/sonr#Old_Norse,https://en.wiktionary.org/wiki/sonur,https://en.wiktionary.org/wiki/s%C3%B8nn
648,sorg,sorg,sorg,https://en.wiktionary.org/wiki/sorg#Old_Norse,https://en.wiktionary.org/wiki/sorg,https://en.wiktionary.org/wiki/sorg
649,soð,soð,sodd,https://en.wiktionary.org/wiki/so%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/so%C3%B0,https://en.wiktionary.org/wiki/sodd
650,spara,spara,spare,https://en.wiktionary.org/wiki/spara#Old_Norse,https://en.wiktionary.org/wiki/spara,https://en.wiktionary.org/wiki/spare
651,spaði,spaði,spade,https://en.wiktionary.org/wiki/spa%C3%B0i#Old_Norse,https://en.wiktionary.org/wiki/spa%C3%B0i,https://en.wiktionary.org/wiki/spade
652,spenna,spenna,spenne,https://en.wiktionary.org/wiki/spenna#Old_Norse,https://en.wiktionary.org/wiki/spenna,https://en.wiktionary.org/wiki/spenne
653,spilla,spilla,spille,https://en.wiktionary.org/wiki/spilla#Old_Norse,https://en.wiktionary.org/wiki/spilla,https://en.wiktionary.org/wiki/spille
654,spinna,spinna,spinne,https://en.wiktionary.org/wiki/spinna#Old_Norse,https://en.wiktionary.org/wiki/spinna,https://en.wiktionary.org/wiki/spinne
655,spjót,spjót,spyd,https://en.wiktionary.org/wiki/spj%C3%B3t#Old_Norse,https://en.wiktionary.org/wiki/spj%C3%B3t,https://en.wiktionary.org/wiki/spyd
656,sprengja,sprengja,sprenge,https://en.wiktionary.org/wiki/sprengja#Old_Norse,https://en.wiktionary.org/wiki/sprengja,https://en.wiktionary.org/wiki/sprenge
657,spretta,spretta,sprette,https://en.wiktionary.org/wiki/spretta#Old_Norse,https://en.wiktionary.org/wiki/spretta,https://en.wiktionary.org/wiki/sprette
658,springa,springa,springe,https://en.wiktionary.org/wiki/springa#Old_Norse,https://en.wiktionary.org/wiki/springa,https://en.wiktionary.org/wiki/springe
659,spá,spá,spå,https://en.wiktionary.org/wiki/sp%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/sp%C3%A1,https://en.wiktionary.org/wiki/sp%C3%A5
660,spíra,spíra,spire,https://en.wiktionary.org/wiki/sp%C3%ADra#Old_Norse,https://en.wiktionary.org/wiki/sp%C3%ADra,https://en.wiktionary.org/wiki/spire
661,spýja,spýja,spy,https://en.wiktionary.org/wiki/sp%C3%BDja#Old_Norse,https://en.wiktionary.org/wiki/sp%C3%BDja,https://en.wiktionary.org/wiki/spy
662,stafa,stafa,stave,https://en.wiktionary.org/wiki/stafa#Old_Norse,https://en.wiktionary.org/wiki/stafa,https://en.wiktionary.org/wiki/stave
663,standa,standa,stå,https://en.wiktionary.org/wiki/standa#Old_Norse,https://en.wiktionary.org/wiki/standa,https://en.wiktionary.org/wiki/st%C3%A5
664,staðr,staður,sta,https://en.wiktionary.org/wiki/sta%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/sta%C3%B0ur,https://en.wiktionary.org/wiki/sta
665,staðr,staður,sted,https://en.wiktionary.org/wiki/sta%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/sta%C3%B0ur,https://en.wiktionary.org/wiki/sted
666,steinn,steinn,stein,https://en.wiktionary.org/wiki/steinn#Old_Norse,https://en.wiktionary.org/wiki/steinn,https://en.wiktionary.org/wiki/stein
667,stela,stela,stjele,https://en.wiktionary.org/wiki/stela#Old_Norse,https://en.wiktionary.org/wiki/stela,https://en.wiktionary.org/wiki/stjele
668,steypa,steypa,støpe,https://en.wiktionary.org/wiki/steypa#Old_Norse,https://en.wiktionary.org/wiki/steypa,https://en.wiktionary.org/wiki/st%C3%B8pe
669,stofa,stofa,stue,https://en.wiktionary.org/wiki/stofa#Old_Norse,https://en.wiktionary.org/wiki/stofa,https://en.wiktionary.org/wiki/stue
670,stormr,stormur,storm,https://en.wiktionary.org/wiki/stormr#Old_Norse,https://en.wiktionary.org/wiki/stormur,https://en.wiktionary.org/wiki/storm
671,strangr,strangur,streng,https://en.wiktionary.org/wiki/strangr#Old_Norse,https://en.wiktionary.org/wiki/strangur,https://en.wiktionary.org/wiki/streng
672,straumr,straumur,strøm,https://en.wiktionary.org/wiki/straumr#Old_Norse,https://en.wiktionary.org/wiki/straumur,https://en.wiktionary.org/wiki/str%C3%B8m
673,strá,strá,strø,https://en.wiktionary.org/wiki/str%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/str%C3%A1,https://en.wiktionary.org/wiki/str%C3%B8
674,stræti,stræti,strede,https://en.wiktionary.org/wiki/str%C3%A6ti#Old_Norse,https://en.wiktionary.org/wiki/str%C3%A6ti,https://en.wiktionary.org/wiki/strede
675,strǫnd,strönd,strand,https://en.wiktionary.org/wiki/str%C7%ABnd#Old_Norse,https://en.wiktionary.org/wiki/str%C3%B6nd,https://en.wiktionary.org/wiki/strand
676,styrja,styrja,stør,https://en.wiktionary.org/wiki/styrja#Old_Norse,https://en.wiktionary.org/wiki/styrja,https://en.wiktionary.org/wiki/st%C3%B8r
677,stál,stál,stål,https://en.wiktionary.org/wiki/st%C3%A1l#Old_Norse,https://en.wiktionary.org/wiki/st%C3%A1l,https://en.wiktionary.org/wiki/st%C3%A5l
678,stíll,stíll,stil,https://en.wiktionary.org/wiki/st%C3%ADll#Old_Norse,https://en.wiktionary.org/wiki/st%C3%ADll,https://en.wiktionary.org/wiki/stil
679,stóll,stóll,stol,https://en.wiktionary.org/wiki/st%C3%B3ll#Old_Norse,https://en.wiktionary.org/wiki/st%C3%B3ll,https://en.wiktionary.org/wiki/stol
680,stórr,stór,stor,https://en.wiktionary.org/wiki/st%C3%B3rr#Old_Norse,https://en.wiktionary.org/wiki/st%C3%B3r,https://en.wiktionary.org/wiki/stor
681,stǫng,stöng,stang,https://en.wiktionary.org/wiki/st%C7%ABng#Old_Norse,https://en.wiktionary.org/wiki/st%C3%B6ng,https://en.wiktionary.org/wiki/stang
682,stýri,stýri,styre,https://en.wiktionary.org/wiki/st%C3%BDri#Old_Norse,https://en.wiktionary.org/wiki/st%C3%BDri,https://en.wiktionary.org/wiki/styre
683,sund,sund,sund,https://en.wiktionary.org/wiki/sund#Old_Norse,https://en.wiktionary.org/wiki/sund,https://en.wiktionary.org/wiki/sund
684,sunnudagr,sunnudagur,søndag,https://en.wiktionary.org/wiki/sunnudagr#Old_Norse,https://en.wiktionary.org/wiki/sunnudagur,https://en.wiktionary.org/wiki/s%C3%B8ndag
685,suðr,suður,sør,https://en.wiktionary.org/wiki/su%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/su%C3%B0ur,https://en.wiktionary.org/wiki/s%C3%B8r
686,svala,svala,svale,https://en.wiktionary.org/wiki/svala#Old_Norse,https://en.wiktionary.org/wiki/svala,https://en.wiktionary.org/wiki/svale
687,svalr,svalur,sval,https://en.wiktionary.org/wiki/svalr#Old_Norse,https://en.wiktionary.org/wiki/svalur,https://en.wiktionary.org/wiki/sval
688,svanr,svanur,svane,https://en.wiktionary.org/wiki/svanr#Old_Norse,https://en.wiktionary.org/wiki/svanur,https://en.wiktionary.org/wiki/svane
689,svar,svar,svar,https://en.wiktionary.org/wiki/svar#Old_Norse,https://en.wiktionary.org/wiki/svar,https://en.wiktionary.org/wiki/svar
690,svara,svara,svare,https://en.wiktionary.org/wiki/svara#Old_Norse,https://en.wiktionary.org/wiki/svara,https://en.wiktionary.org/wiki/svare
691,svartr,svartur,sort,https://en.wiktionary.org/wiki/svartr#Old_Norse,https://en.wiktionary.org/wiki/svartur,https://en.wiktionary.org/wiki/sort
692,svartr,svartur,svart,https://en.wiktionary.org/wiki/svartr#Old_Norse,https://en.wiktionary.org/wiki/svartur,https://en.wiktionary.org/wiki/svart
693,sverja,sverja,sverge,https://en.wiktionary.org/wiki/sverja#Old_Norse,https://en.wiktionary.org/wiki/sverja,https://en.wiktionary.org/wiki/sverge
694,sverð,sverð,sverd,https://en.wiktionary.org/wiki/sver%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/sver%C3%B0,https://en.wiktionary.org/wiki/sverd
695,svá,svo,så,https://en.wiktionary.org/wiki/sv%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/svo,https://en.wiktionary.org/wiki/s%C3%A5
696,svín,svín,svin,https://en.wiktionary.org/wiki/sv%C3%ADn#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%ADn,https://en.wiktionary.org/wiki/svin
697,svíri,svíri,sviregast,https://en.wiktionary.org/wiki/sv%C3%ADri#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%ADri,https://en.wiktionary.org/wiki/sviregast
698,svíða,svíða,svi,https://en.wiktionary.org/wiki/sv%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/svi
699,svǫrðr,svörður,svor,https://en.wiktionary.org/wiki/sv%C7%ABr%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/sv%C3%B6r%C3%B0ur,https://en.wiktionary.org/wiki/svor
700,syrgja,syrgja,sørge,https://en.wiktionary.org/wiki/syrgja#Old_Norse,https://en.wiktionary.org/wiki/syrgja,https://en.wiktionary.org/wiki/s%C3%B8rge
701,sæti,sæti,sete,https://en.wiktionary.org/wiki/s%C3%A6ti#Old_Norse,https://en.wiktionary.org/wiki/s%C3%A6ti,https://en.wiktionary.org/wiki/sete
702,sœtr,sætur,søt,https://en.wiktionary.org/wiki/s%C5%93tr#Old_Norse,https://en.wiktionary.org/wiki/s%C3%A6tur,https://en.wiktionary.org/wiki/s%C3%B8t
703,síða,síða,side,https://en.wiktionary.org/wiki/s%C3%AD%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/s%C3%AD%C3%B0a,https://en.wiktionary.org/wiki/side
704,sól,sól,sol,https://en.wiktionary.org/wiki/s%C3%B3l#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B3l,https://en.wiktionary.org/wiki/sol
705,sóli,sóli,såle,https://en.wiktionary.org/wiki/s%C3%B3li#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B3li,https://en.wiktionary.org/wiki/s%C3%A5le
706,sǫg,sög,sag,https://en.wiktionary.org/wiki/s%C7%ABg#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6g,https://en.wiktionary.org/wiki/sag
707,sǫk,sök,sak,https://en.wiktionary.org/wiki/s%C7%ABk#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6k,https://en.wiktionary.org/wiki/sak
708,søkkva,sökkva,synke,https://en.wiktionary.org/wiki/s%C3%B8kkva#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6kkva,https://en.wiktionary.org/wiki/synke
709,sǫðull,söðull,sadel,https://en.wiktionary.org/wiki/s%C7%AB%C3%B0ull#Old_Norse,https://en.wiktionary.org/wiki/s%C3%B6%C3%B0ull,https://en.wiktionary.org/wiki/sadel
710,súrr,súr,sur,https://en.wiktionary.org/wiki/s%C3%BArr#Old_Norse,https://en.wiktionary.org/wiki/s%C3%BAr,https://en.wiktionary.org/wiki/sur
711,sýn,sýn,syn,https://en.wiktionary.org/wiki/s%C3%BDn#Old_Norse,https://en.wiktionary.org/wiki/s%C3%BDn,https://en.wiktionary.org/wiki/syn
712,sýra,sýra,syre,https://en.wiktionary.org/wiki/s%C3%BDra#Old_Norse,https://en.wiktionary.org/wiki/s%C3%BDra,https://en.wiktionary.org/wiki/syre
713,taka,taka,ta,https://en.wiktionary.org/wiki/taka#Old_Norse,https://en.wiktionary.org/wiki/taka,https://en.wiktionary.org/wiki/ta
714,tal,tal,tall,https://en.wiktionary.org/wiki/tal#Old_Norse,https://en.wiktionary.org/wiki/tal,https://en.wiktionary.org/wiki/tall
715,tamr,tamur,tam,https://en.wiktionary.org/wiki/tamr#Old_Norse,https://en.wiktionary.org/wiki/tamur,https://en.wiktionary.org/wiki/tam
716,teigr,teigur,teig,https://en.wiktionary.org/wiki/teigr#Old_Norse,https://en.wiktionary.org/wiki/teigur,https://en.wiktionary.org/wiki/teig
717,teikn,teikn,tegn,https://en.wiktionary.org/wiki/teikn#Old_Norse,https://en.wiktionary.org/wiki/teikn,https://en.wiktionary.org/wiki/tegn
718,telja,telja,telle,https://en.wiktionary.org/wiki/telja#Old_Norse,https://en.wiktionary.org/wiki/telja,https://en.wiktionary.org/wiki/telle
719,temja,temja,temme,https://en.wiktionary.org/wiki/temja#Old_Norse,https://en.wiktionary.org/wiki/temja,https://en.wiktionary.org/wiki/temme
720,teygja,teygja,tøye,https://en.wiktionary.org/wiki/teygja#Old_Norse,https://en.wiktionary.org/wiki/teygja,https://en.wiktionary.org/wiki/t%C3%B8ye
721,til,til,til,https://en.wiktionary.org/wiki/til#Old_Norse,https://en.wiktionary.org/wiki/til,https://en.wiktionary.org/wiki/til
722,tilfelli,tilfelli,tilfelle,https://en.wiktionary.org/wiki/tilfelli#Old_Norse,https://en.wiktionary.org/wiki/tilfelli,https://en.wiktionary.org/wiki/tilfelle
723,tin,tin,tinn,https://en.wiktionary.org/wiki/tin#Old_Norse,https://en.wiktionary.org/wiki/tin,https://en.wiktionary.org/wiki/tinn
724,tjara,tjara,tjære,https://en.wiktionary.org/wiki/tjara#Old_Norse,https://en.wiktionary.org/wiki/tjara,https://en.wiktionary.org/wiki/tj%C3%A6re
725,tjá,tjá,te,https://en.wiktionary.org/wiki/tj%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/tj%C3%A1,https://en.wiktionary.org/wiki/te
726,torf,torf,torv,https://en.wiktionary.org/wiki/torf#Old_Norse,https://en.wiktionary.org/wiki/torf,https://en.wiktionary.org/wiki/torv
727,tunga,tunga,tunge,https://en.wiktionary.org/wiki/tunga#Old_Norse,https://en.wiktionary.org/wiki/tunga,https://en.wiktionary.org/wiki/tunge
728,tá,tá,tå,https://en.wiktionary.org/wiki/t%C3%A1#Old_Norse,https://en.wiktionary.org/wiki/t%C3%A1,https://en.wiktionary.org/wiki/t%C3%A5
729,tími,tími,time,https://en.wiktionary.org/wiki/t%C3%ADmi#Old_Norse,https://en.wiktionary.org/wiki/t%C3%ADmi,https://en.wiktionary.org/wiki/time
730,tíu,tíu,ti,https://en.wiktionary.org/wiki/t%C3%ADu#Old_Norse,https://en.wiktionary.org/wiki/t%C3%ADu,https://en.wiktionary.org/wiki/ti
731,tíð,tíð,tid,https://en.wiktionary.org/wiki/t%C3%AD%C3%B0#Old_Norse,https://en.wiktionary.org/wiki/t%C3%AD%C3%B0,https://en.wiktionary.org/wiki/tid
732,tǫnn,tönn,tann,https://en.wiktionary.org/wiki/t%C7%ABnn#Old_Norse,https://en.wiktionary.org/wiki/t%C3%B6nn,https://en.wiktionary.org/wiki/tann
733,týsdagr,týsdagur,tirsdag,https://en.wiktionary.org/wiki/t%C3%BDsdagr#Old_Norse,https://en.wiktionary.org/wiki/t%C3%BDsdagur,https://en.wiktionary.org/wiki/tirsdag
734,ull,ull,ull,https://en.wiktionary.org/wiki/ull#Old_Norse,https://en.wiktionary.org/wiki/ull,https://en.wiktionary.org/wiki/ull
735,umboðsmaðr,umboðsmaður,ombudsmann,https://en.wiktionary.org/wiki/umbo%C3%B0sma%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/umbo%C3%B0sma%C3%B0ur,https://en.wiktionary.org/wiki/ombudsmann
736,unna,unna,unne,https://en.wiktionary.org/wiki/unna#Old_Norse,https://en.wiktionary.org/wiki/unna,https://en.wiktionary.org/wiki/unne
737,upp,upp,opp,https://en.wiktionary.org/wiki/upp#Old_Norse,https://en.wiktionary.org/wiki/upp,https://en.wiktionary.org/wiki/opp
738,upp,upp,på,https://en.wiktionary.org/wiki/upp#Old_Norse,https://en.wiktionary.org/wiki/upp,https://en.wiktionary.org/wiki/p%C3%A5
739,upphaf,upphaf,opphav,https://en.wiktionary.org/wiki/upphaf#Old_Norse,https://en.wiktionary.org/wiki/upphaf,https://en.wiktionary.org/wiki/opphav
740,uppi,uppi,oppe,https://en.wiktionary.org/wiki/uppi#Old_Norse,https://en.wiktionary.org/wiki/uppi,https://en.wiktionary.org/wiki/oppe
741,oxi,uxi,okse,https://en.wiktionary.org/wiki/oxi#Old_Norse,https://en.wiktionary.org/wiki/uxi,https://en.wiktionary.org/wiki/okse
742,vakna,vakna,våkne,https://en.wiktionary.org/wiki/vakna#Old_Norse,https://en.wiktionary.org/wiki/vakna,https://en.wiktionary.org/wiki/v%C3%A5kne
743,vald,vald,vold,https://en.wiktionary.org/wiki/vald#Old_Norse,https://en.wiktionary.org/wiki/vald,https://en.wiktionary.org/wiki/vold
744,valda,valda,forvolde,https://en.wiktionary.org/wiki/valda#Old_Norse,https://en.wiktionary.org/wiki/valda,https://en.wiktionary.org/wiki/forvolde
745,valda,valda,volde,https://en.wiktionary.org/wiki/valda#Old_Norse,https://en.wiktionary.org/wiki/valda,https://en.wiktionary.org/wiki/volde
746,valkyrja,valkyrja,valkyrje,https://en.wiktionary.org/wiki/valkyrja#Old_Norse,https://en.wiktionary.org/wiki/valkyrja,https://en.wiktionary.org/wiki/valkyrje
747,van-,van-,van-,https://en.wiktionary.org/wiki/van-#Old_Norse,https://en.wiktionary.org/wiki/van-,https://en.wiktionary.org/wiki/van-
748,vara,vara,varsel,https://en.wiktionary.org/wiki/vara#Old_Norse,https://en.wiktionary.org/wiki/vara,https://en.wiktionary.org/wiki/varsel
749,vara,vara,varsle,https://en.wiktionary.org/wiki/vara#Old_Norse,https://en.wiktionary.org/wiki/vara,https://en.wiktionary.org/wiki/varsle
750,vara,vara,varsler,https://en.wiktionary.org/wiki/vara#Old_Norse,https://en.wiktionary.org/wiki/vara,https://en.wiktionary.org/wiki/varsler
751,vargr,vargur,varg,https://en.wiktionary.org/wiki/vargr#Old_Norse,https://en.wiktionary.org/wiki/vargur,https://en.wiktionary.org/wiki/varg
752,varmr,varmur,varm,https://en.wiktionary.org/wiki/varmr#Old_Norse,https://en.wiktionary.org/wiki/varmur,https://en.wiktionary.org/wiki/varm
753,vatna,vatna,vanne,https://en.wiktionary.org/wiki/vatna#Old_Norse,https://en.wiktionary.org/wiki/vatna,https://en.wiktionary.org/wiki/vanne
754,vax,vax,voks,https://en.wiktionary.org/wiki/vax#Old_Norse,https://en.wiktionary.org/wiki/vax,https://en.wiktionary.org/wiki/voks
755,vaxa,vaxa,vokse,https://en.wiktionary.org/wiki/vaxa#Old_Norse,https://en.wiktionary.org/wiki/vaxa,https://en.wiktionary.org/wiki/vokse
756,vaða,vaða,vade,https://en.wiktionary.org/wiki/va%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/va%C3%B0a,https://en.wiktionary.org/wiki/vade
757,vefa,vefa,veve,https://en.wiktionary.org/wiki/vefa#Old_Norse,https://en.wiktionary.org/wiki/vefa,https://en.wiktionary.org/wiki/veve
758,vefr,vefur,vev,https://en.wiktionary.org/wiki/vefr#Old_Norse,https://en.wiktionary.org/wiki/vefur,https://en.wiktionary.org/wiki/vev
759,vega,vega,vege,https://en.wiktionary.org/wiki/vega#Old_Norse,https://en.wiktionary.org/wiki/vega,https://en.wiktionary.org/wiki/vege
760,vega,vega,veie,https://en.wiktionary.org/wiki/vega#Old_Norse,https://en.wiktionary.org/wiki/vega,https://en.wiktionary.org/wiki/veie
761,veggr,veggur,vegg,https://en.wiktionary.org/wiki/veggr#Old_Norse,https://en.wiktionary.org/wiki/veggur,https://en.wiktionary.org/wiki/vegg
762,vegr,vegur,veg,https://en.wiktionary.org/wiki/vegr#Old_Norse,https://en.wiktionary.org/wiki/vegur,https://en.wiktionary.org/wiki/veg
763,vegr,vegur,vei,https://en.wiktionary.org/wiki/vegr#Old_Norse,https://en.wiktionary.org/wiki/vegur,https://en.wiktionary.org/wiki/vei
764,veifa,veifa,veive,https://en.wiktionary.org/wiki/veifa#Old_Norse,https://en.wiktionary.org/wiki/veifa,https://en.wiktionary.org/wiki/veive
765,veikr,veikur,veik,https://en.wiktionary.org/wiki/veikr#Old_Norse,https://en.wiktionary.org/wiki/veikur,https://en.wiktionary.org/wiki/veik
766,veikr,veikur,vek,https://en.wiktionary.org/wiki/veikr#Old_Norse,https://en.wiktionary.org/wiki/veikur,https://en.wiktionary.org/wiki/vek
767,vel,vel,vel,https://en.wiktionary.org/wiki/vel#Old_Norse,https://en.wiktionary.org/wiki/vel,https://en.wiktionary.org/wiki/vel
768,velta,velta,velte,https://en.wiktionary.org/wiki/velta#Old_Norse,https://en.wiktionary.org/wiki/velta,https://en.wiktionary.org/wiki/velte
769,venda,venda,vende,https://en.wiktionary.org/wiki/venda#Old_Norse,https://en.wiktionary.org/wiki/venda,https://en.wiktionary.org/wiki/vende
770,vera,vera,væra,https://en.wiktionary.org/wiki/vera#Old_Norse,https://en.wiktionary.org/wiki/vera,https://en.wiktionary.org/wiki/v%C3%A6ra
771,vera,vera,være,https://en.wiktionary.org/wiki/vera#Old_Norse,https://en.wiktionary.org/wiki/vera,https://en.wiktionary.org/wiki/v%C3%A6re
772,verða,verða,vorde,https://en.wiktionary.org/wiki/ver%C3%B0a#Old_Norse,https://en.wiktionary.org/wiki/ver%C3%B0a,https://en.wiktionary.org/wiki/vorde
773,verðr,verður,verdt,https://en.wiktionary.org/wiki/ver%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/ver%C3%B0ur,https://en.wiktionary.org/wiki/verdt
774,verǫld,veröld,verd,https://en.wiktionary.org/wiki/ver%C7%ABld#Old_Norse,https://en.wiktionary.org/wiki/ver%C3%B6ld,https://en.wiktionary.org/wiki/verd
775,veðja,veðja,vedde,https://en.wiktionary.org/wiki/ve%C3%B0ja#Old_Norse,https://en.wiktionary.org/wiki/ve%C3%B0ja,https://en.wiktionary.org/wiki/vedde
776,veðr,veður,vær,https://en.wiktionary.org/wiki/ve%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/ve%C3%B0ur,https://en.wiktionary.org/wiki/v%C3%A6r
777,vili,vilji,vilje,https://en.wiktionary.org/wiki/vili#Old_Norse,https://en.wiktionary.org/wiki/vilji,https://en.wiktionary.org/wiki/vilje
778,vinna,vinna,vinne,https://en.wiktionary.org/wiki/vinna#Old_Norse,https://en.wiktionary.org/wiki/vinna,https://en.wiktionary.org/wiki/vinne
779,vinstri,vinstri,venstre,https://en.wiktionary.org/wiki/vinstri#Old_Norse,https://en.wiktionary.org/wiki/vinstri,https://en.wiktionary.org/wiki/venstre
780,vinr,vinur,venn,https://en.wiktionary.org/wiki/vinr#Old_Norse,https://en.wiktionary.org/wiki/vinur,https://en.wiktionary.org/wiki/venn
781,vit,vit,vett,https://en.wiktionary.org/wiki/vit#Old_Norse,https://en.wiktionary.org/wiki/vit,https://en.wiktionary.org/wiki/vett
782,vit,við,vett,https://en.wiktionary.org/wiki/vit#Old_Norse,https://en.wiktionary.org/wiki/vi%C3%B0,https://en.wiktionary.org/wiki/vett
783,vágr,vogur,våg,https://en.wiktionary.org/wiki/v%C3%A1gr#Old_Norse,https://en.wiktionary.org/wiki/vogur,https://en.wiktionary.org/wiki/v%C3%A5g
784,vápn,vopn,våpen,https://en.wiktionary.org/wiki/v%C3%A1pn#Old_Norse,https://en.wiktionary.org/wiki/vopn,https://en.wiktionary.org/wiki/v%C3%A5pen
785,vár,vor,vår,https://en.wiktionary.org/wiki/v%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/vor,https://en.wiktionary.org/wiki/v%C3%A5r
786,vængr,vængur,vinge,https://en.wiktionary.org/wiki/v%C3%A6ngr#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6ngur,https://en.wiktionary.org/wiki/vinge
787,vænn,vænn,ven,https://en.wiktionary.org/wiki/v%C3%A6nn#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6nn,https://en.wiktionary.org/wiki/ven
788,vænta,vænta,vente,https://en.wiktionary.org/wiki/v%C3%A6nta#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6nta,https://en.wiktionary.org/wiki/vente
789,væta,væta,væte,https://en.wiktionary.org/wiki/v%C3%A6ta#Old_Norse,https://en.wiktionary.org/wiki/v%C3%A6ta,https://en.wiktionary.org/wiki/v%C3%A6te
790,vídd,vídd,vidde,https://en.wiktionary.org/wiki/v%C3%ADdd#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADdd,https://en.wiktionary.org/wiki/vidde
791,víf,víf,viv,https://en.wiktionary.org/wiki/v%C3%ADf#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADf,https://en.wiktionary.org/wiki/viv
792,vígja,vígja,vie,https://en.wiktionary.org/wiki/v%C3%ADgja#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADgja,https://en.wiktionary.org/wiki/vie
793,vík,vík,vik,https://en.wiktionary.org/wiki/v%C3%ADk#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADk,https://en.wiktionary.org/wiki/vik
794,víss,vís,vis,https://en.wiktionary.org/wiki/v%C3%ADss#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADs,https://en.wiktionary.org/wiki/vis
795,víss,vís,viss,https://en.wiktionary.org/wiki/v%C3%ADss#Old_Norse,https://en.wiktionary.org/wiki/v%C3%ADs,https://en.wiktionary.org/wiki/viss
796,víðr,víður,vid,https://en.wiktionary.org/wiki/v%C3%AD%C3%B0r#Old_Norse,https://en.wiktionary.org/wiki/v%C3%AD%C3%B0ur,https://en.wiktionary.org/wiki/vid
797,vǫllr,völlur,voll,https://en.wiktionary.org/wiki/v%C7%ABllr#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6llur,https://en.wiktionary.org/wiki/voll
798,vǫndr,vöndur,vånd,https://en.wiktionary.org/wiki/v%C7%ABndr#Old_Norse,https://en.wiktionary.org/wiki/v%C3%B6ndur,https://en.wiktionary.org/wiki/v%C3%A5nd
799,vágr,Waage,våg,https://en.wiktionary.org/wiki/v%C3%A1gr#Old_Norse,https://en.wiktionary.org/wiki/Waage,https://en.wiktionary.org/wiki/v%C3%A5g
800,yfir,yfir,over,https://en.wiktionary.org/wiki/yfir#Old_Norse,https://en.wiktionary.org/wiki/yfir,https://en.wiktionary.org/wiki/over
801,yppa,yppa,yppe,https://en.wiktionary.org/wiki/yppa#Old_Norse,https://en.wiktionary.org/wiki/yppa,https://en.wiktionary.org/wiki/yppe
802,ábóti,ábóti,abbed,https://en.wiktionary.org/wiki/%C3%A1b%C3%B3ti#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1b%C3%B3ti,https://en.wiktionary.org/wiki/abbed
803,Áland,Áland,Åland,https://en.wiktionary.org/wiki/%C3%81land#Old_Norse,https://en.wiktionary.org/wiki/%C3%81land,https://en.wiktionary.org/wiki/%C3%85land
804,ár,ár,år,https://en.wiktionary.org/wiki/%C3%A1r#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1r,https://en.wiktionary.org/wiki/%C3%A5r
805,átta,átta,åtte,https://en.wiktionary.org/wiki/%C3%A1tta#Old_Norse,https://en.wiktionary.org/wiki/%C3%A1tta,https://en.wiktionary.org/wiki/%C3%A5tte
