,Proto-Germanic Root,Dutch Word,English Word,Proto-Germanic URL,Dutch URL,English URL
902,*drepaną,treffen,drib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/drepan%C4%85,https://en.wiktionary.org/wiki/treffen,https://en.wiktionary.org/wiki/drib
903,*trakjaną,trekken,trick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/trakjan%C4%85,https://en.wiktionary.org/wiki/trekken,https://en.wiktionary.org/wiki/trick
904,*trewwō,trouw,treague,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/treww%C5%8D,https://en.wiktionary.org/wiki/trouw,https://en.wiktionary.org/wiki/treague
905,*trewwō,trouw,truce,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/treww%C5%8D,https://en.wiktionary.org/wiki/trouw,https://en.wiktionary.org/wiki/truce
906,*kaisaraz,tsaar,tsar,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kaisaraz,https://en.wiktionary.org/wiki/tsaar,https://en.wiktionary.org/wiki/tsar
907,*tūną,tuin,town,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C5%ABn%C4%85,https://en.wiktionary.org/wiki/tuin,https://en.wiktionary.org/wiki/town
908,*turbz,turf,turf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/turbz,https://en.wiktionary.org/wiki/turf,https://en.wiktionary.org/wiki/turf
909,*twai,twee,twain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/twai,https://en.wiktionary.org/wiki/twee,https://en.wiktionary.org/wiki/twain
910,*twai,twee,two,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/twai,https://en.wiktionary.org/wiki/twee,https://en.wiktionary.org/wiki/two
911,*uwwalǭ,uil,owl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uwwal%C7%AD,https://en.wiktionary.org/wiki/uil,https://en.wiktionary.org/wiki/owl
912,*ūt,uit,out,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C5%ABt,https://en.wiktionary.org/wiki/uit,https://en.wiktionary.org/wiki/out
913,*ūt,uit,utmost,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C5%ABt,https://en.wiktionary.org/wiki/uit,https://en.wiktionary.org/wiki/utmost
914,*fanô,vaan,fane,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fan%C3%B4,https://en.wiktionary.org/wiki/vaan,https://en.wiktionary.org/wiki/fane
915,*fanô,vaan,fanon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fan%C3%B4,https://en.wiktionary.org/wiki/vaan,https://en.wiktionary.org/wiki/fanon
916,*fanô,vaan,vane,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fan%C3%B4,https://en.wiktionary.org/wiki/vaan,https://en.wiktionary.org/wiki/vane
917,*fardiz,vaart,ferd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fardiz,https://en.wiktionary.org/wiki/vaart,https://en.wiktionary.org/wiki/ferd
918,*faþmaz,vadem,fathom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fa%C3%BEmaz,https://en.wiktionary.org/wiki/vadem,https://en.wiktionary.org/wiki/fathom
919,*fadēr,vader,father,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fad%C4%93r,https://en.wiktionary.org/wiki/vader,https://en.wiktionary.org/wiki/father
920,*fadurlīkaz,vaderlijk,fatherly,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fadurl%C4%ABkaz,https://en.wiktionary.org/wiki/vaderlijk,https://en.wiktionary.org/wiki/fatherly
921,*falkô,valk,falcon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/falk%C3%B4,https://en.wiktionary.org/wiki/valk,https://en.wiktionary.org/wiki/falcon
922,*fandōną,vanden,fand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fand%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vanden,https://en.wiktionary.org/wiki/fand
923,*fanhaną,vangen,fang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fanhan%C4%85,https://en.wiktionary.org/wiki/vangen,https://en.wiktionary.org/wiki/fang
924,*fanhaną,vangen,vang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fanhan%C4%85,https://en.wiktionary.org/wiki/vangen,https://en.wiktionary.org/wiki/vang
925,*fatą,vat,vat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fat%C4%85,https://en.wiktionary.org/wiki/vat,https://en.wiktionary.org/wiki/vat
926,*fatōną,vatten,fetch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fat%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vatten,https://en.wiktionary.org/wiki/fetch
927,*fehtaną,vechten,fight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fehtan%C4%85,https://en.wiktionary.org/wiki/vechten,https://en.wiktionary.org/wiki/fight
928,*feþrō,veder,feather,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fe%C3%BEr%C5%8D,https://en.wiktionary.org/wiki/veder,https://en.wiktionary.org/wiki/feather
929,*fehu,vee,fee,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fehu,https://en.wiktionary.org/wiki/vee,https://en.wiktionary.org/wiki/fee
930,*fehu,vee,feudal,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fehu,https://en.wiktionary.org/wiki/vee,https://en.wiktionary.org/wiki/feudal
931,*fehu,vee,fief,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fehu,https://en.wiktionary.org/wiki/vee,https://en.wiktionary.org/wiki/fief
932,*faigijaz,veeg,fey,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/faigijaz,https://en.wiktionary.org/wiki/veeg,https://en.wiktionary.org/wiki/fey
933,*faihaz,veegte,foe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/faihaz,https://en.wiktionary.org/wiki/veegte,https://en.wiktionary.org/wiki/foe
934,*felu,veel,fele,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/felu,https://en.wiktionary.org/wiki/veel,https://en.wiktionary.org/wiki/fele
935,*fanją,veen,fen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fanj%C4%85,https://en.wiktionary.org/wiki/veen,https://en.wiktionary.org/wiki/fen
936,*feþrō,veer,feather,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fe%C3%BEr%C5%8D,https://en.wiktionary.org/wiki/veer,https://en.wiktionary.org/wiki/feather
937,*fedurtehun,veertien,fourteen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fedurtehun,https://en.wiktionary.org/wiki/veertien,https://en.wiktionary.org/wiki/fourteen
938,*fellą,vel,camouflage,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fell%C4%85,https://en.wiktionary.org/wiki/vel,https://en.wiktionary.org/wiki/camouflage
939,*felgō,velg,felly,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/felg%C5%8D,https://en.wiktionary.org/wiki/velg,https://en.wiktionary.org/wiki/felly
940,*fallijaną,vellen,fell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fallijan%C4%85,https://en.wiktionary.org/wiki/vellen,https://en.wiktionary.org/wiki/fell
941,*fanją,ven,fen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fanj%C4%85,https://en.wiktionary.org/wiki/ven,https://en.wiktionary.org/wiki/fen
942,*uz-,ver-,a-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/a-
943,*uz-,ver-,abite,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/abite
944,*uz-,ver-,abraid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/abraid
945,*uz-,ver-,ago,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/ago
946,*uz-,ver-,empty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/empty
947,*uz-,ver-,oakum,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/oakum
948,*uz-,ver-,or-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/ver-,https://en.wiktionary.org/wiki/or-
949,*furibeudaną,verbieden,forbid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furibeudan%C4%85,https://en.wiktionary.org/wiki/verbieden,https://en.wiktionary.org/wiki/forbid
950,*fradōmijaną,verdoemen,fordeem,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frad%C5%8Dmijan%C4%85,https://en.wiktionary.org/wiki/verdoemen,https://en.wiktionary.org/wiki/fordeem
951,*dwīnaną,verdwijnen,dwine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/dw%C4%ABnan%C4%85,https://en.wiktionary.org/wiki/verdwijnen,https://en.wiktionary.org/wiki/dwine
952,*farjaną,veren,ferry,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/farjan%C4%85,https://en.wiktionary.org/wiki/veren,https://en.wiktionary.org/wiki/ferry
953,*friskaz,vers,fresco,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/friskaz,https://en.wiktionary.org/wiki/vers,https://en.wiktionary.org/wiki/fresco
954,*friskaz,vers,fresh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/friskaz,https://en.wiktionary.org/wiki/vers,https://en.wiktionary.org/wiki/fresh
955,*fraslindaną,verslinden,forsling,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fraslindan%C4%85,https://en.wiktionary.org/wiki/verslinden,https://en.wiktionary.org/wiki/forsling
956,*frawerþaną,verworden,forworth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frawer%C3%BEan%C4%85,https://en.wiktionary.org/wiki/verworden,https://en.wiktionary.org/wiki/forworth
957,*fedurþô,vierde,fourth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fedur%C3%BE%C3%B4,https://en.wiktionary.org/wiki/vierde,https://en.wiktionary.org/wiki/fourth
958,*fijandz,vijand,fend,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fijandz,https://en.wiktionary.org/wiki/vijand,https://en.wiktionary.org/wiki/fend
959,*fimftehun,vijftien,fifteen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fimftehun,https://en.wiktionary.org/wiki/vijftien,https://en.wiktionary.org/wiki/fifteen
960,*fimf tigiwiz,vijftig,fifty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fimf_tigiwiz,https://en.wiktionary.org/wiki/vijftig,https://en.wiktionary.org/wiki/fifty
961,*finhlō,vijl,file,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/finhl%C5%8D,https://en.wiktionary.org/wiki/vijl,https://en.wiktionary.org/wiki/file
962,*finþaną,vinden,find,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fin%C3%BEan%C4%85,https://en.wiktionary.org/wiki/vinden,https://en.wiktionary.org/wiki/find
963,*fingraz,vinger,finger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fingraz,https://en.wiktionary.org/wiki/vinger,https://en.wiktionary.org/wiki/finger
964,*finkiz,vink,finch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/finkiz,https://en.wiktionary.org/wiki/vink,https://en.wiktionary.org/wiki/finch
965,*fiskaz,vis,fish,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fiskaz,https://en.wiktionary.org/wiki/vis,https://en.wiktionary.org/wiki/fish
966,*fiskārijaz,visser,fisher,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fisk%C4%81rijaz,https://en.wiktionary.org/wiki/visser,https://en.wiktionary.org/wiki/fisher
967,*flaumaz,Vlaanderen,Flaming,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flaumaz,https://en.wiktionary.org/wiki/Vlaanderen,https://en.wiktionary.org/wiki/Flaming
968,*flaumaz,Vlaanderen,Fleming,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flaumaz,https://en.wiktionary.org/wiki/Vlaanderen,https://en.wiktionary.org/wiki/Fleming
969,*flaumaz,Vlaanderen,Flemish,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flaumaz,https://en.wiktionary.org/wiki/Vlaanderen,https://en.wiktionary.org/wiki/Flemish
970,*flaumaz,Vlaming,Flaming,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flaumaz,https://en.wiktionary.org/wiki/Vlaming,https://en.wiktionary.org/wiki/Flaming
971,*flaumaz,Vlaming,Fleming,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flaumaz,https://en.wiktionary.org/wiki/Vlaming,https://en.wiktionary.org/wiki/Fleming
972,*flaumaz,Vlaming,Flemish,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flaumaz,https://en.wiktionary.org/wiki/Vlaming,https://en.wiktionary.org/wiki/Flemish
973,*flahsą,vlas,flax,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flahs%C4%85,https://en.wiktionary.org/wiki/vlas,https://en.wiktionary.org/wiki/flax
974,*fleuhaną,vlieden,flee,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fleuhan%C4%85,https://en.wiktionary.org/wiki/vlieden,https://en.wiktionary.org/wiki/flee
975,*flauhaz,vlo,flea,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/flauhaz,https://en.wiktionary.org/wiki/vlo,https://en.wiktionary.org/wiki/flea
976,*flōduz,vloed,flood,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fl%C5%8Dduz,https://en.wiktionary.org/wiki/vloed,https://en.wiktionary.org/wiki/flood
977,*flōaną,vloeien,flow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fl%C5%8Dan%C4%85,https://en.wiktionary.org/wiki/vloeien,https://en.wiktionary.org/wiki/flow
978,*fōdijaną,voeden,feed,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddijan%C4%85,https://en.wiktionary.org/wiki/voeden,https://en.wiktionary.org/wiki/feed
979,*fōgijaną,voegen,fay,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Dgijan%C4%85,https://en.wiktionary.org/wiki/voegen,https://en.wiktionary.org/wiki/fay
980,*fōlijaną,voelen,feel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Dlijan%C4%85,https://en.wiktionary.org/wiki/voelen,https://en.wiktionary.org/wiki/feel
981,*fōdrą,voer,fodder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/voer,https://en.wiktionary.org/wiki/fodder
982,*fōdrą,voer,forage,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/voer,https://en.wiktionary.org/wiki/forage
983,*fōdrą,voer,foray,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/voer,https://en.wiktionary.org/wiki/foray
984,*fōdrą,voer,fother,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/voer,https://en.wiktionary.org/wiki/fother
985,*fōdrą,voer,fur,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/voer,https://en.wiktionary.org/wiki/fur
986,*fōrijaną,voeren,fure,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Drijan%C4%85,https://en.wiktionary.org/wiki/voeren,https://en.wiktionary.org/wiki/fure
987,*fōts,voet,foot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Dts,https://en.wiktionary.org/wiki/voet,https://en.wiktionary.org/wiki/foot
988,*fuglaz,vogel,fowl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fuglaz,https://en.wiktionary.org/wiki/vogel,https://en.wiktionary.org/wiki/fowl
989,*fulgāną,volgen,follow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fulg%C4%81n%C4%85,https://en.wiktionary.org/wiki/volgen,https://en.wiktionary.org/wiki/follow
990,*fulką,volk,folk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fulk%C4%85,https://en.wiktionary.org/wiki/volk,https://en.wiktionary.org/wiki/folk
991,*funkô,vonk,funk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/funk%C3%B4,https://en.wiktionary.org/wiki/vonk,https://en.wiktionary.org/wiki/funk
992,*furai,voor,before,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furai,https://en.wiktionary.org/wiki/voor,https://en.wiktionary.org/wiki/before
993,*furduz,voord,ford,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furduz,https://en.wiktionary.org/wiki/voord,https://en.wiktionary.org/wiki/ford
994,*furþa-,voort,forth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/voort,https://en.wiktionary.org/wiki/forth
995,*furþa-,voort,forth-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/voort,https://en.wiktionary.org/wiki/forth-
996,*furþa-,voort,forthbring,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/voort,https://en.wiktionary.org/wiki/forthbring
997,*furþa-,voort,forthcome,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/voort,https://en.wiktionary.org/wiki/forthcome
998,*furþa-,voort,forthgo,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/voort,https://en.wiktionary.org/wiki/forthgo
999,*furþa-,voort,forthward,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/voort,https://en.wiktionary.org/wiki/forthward
1000,*frustaz,vorst,frost,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frustaz,https://en.wiktionary.org/wiki/vorst,https://en.wiktionary.org/wiki/frost
1001,*fuhsaz,vos,fox,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fuhsaz,https://en.wiktionary.org/wiki/vos,https://en.wiktionary.org/wiki/fox
1002,*fra-,vracht,for-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fra-,https://en.wiktionary.org/wiki/vracht,https://en.wiktionary.org/wiki/for-
1003,*fra-,vracht,fordwine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fra-,https://en.wiktionary.org/wiki/vracht,https://en.wiktionary.org/wiki/fordwine
1004,*fra-,vracht,forshape,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fra-,https://en.wiktionary.org/wiki/vracht,https://en.wiktionary.org/wiki/forshape
1005,*fra-,vracht,fraught,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fra-,https://en.wiktionary.org/wiki/vracht,https://en.wiktionary.org/wiki/fraught
1006,*fra-,vracht,freight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fra-,https://en.wiktionary.org/wiki/vracht,https://en.wiktionary.org/wiki/freight
1007,*framaþiz,vreemd,fremd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frama%C3%BEiz,https://en.wiktionary.org/wiki/vreemd,https://en.wiktionary.org/wiki/fremd
1008,*frekaz,vrek,freak,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frekaz,https://en.wiktionary.org/wiki/vrek,https://en.wiktionary.org/wiki/freak
1009,*fraetaną,vreten,fress,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fraetan%C4%85,https://en.wiktionary.org/wiki/vreten,https://en.wiktionary.org/wiki/fress
1010,*fraisōną,vrezen,fraise,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frais%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/vrezen,https://en.wiktionary.org/wiki/fraise
1011,*frijōndz,vriend,friend,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frij%C5%8Dndz,https://en.wiktionary.org/wiki/vriend,https://en.wiktionary.org/wiki/friend
1012,*frijōndlīkaz,vriendelijk,friendly,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frij%C5%8Dndl%C4%ABkaz,https://en.wiktionary.org/wiki/vriendelijk,https://en.wiktionary.org/wiki/friendly
1013,*freusaną,vriezen,freeze,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/freusan%C4%85,https://en.wiktionary.org/wiki/vriezen,https://en.wiktionary.org/wiki/freeze
1014,*frijaz,vrij,free,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frijaz,https://en.wiktionary.org/wiki/vrij,https://en.wiktionary.org/wiki/free
1015,*Frijjōz dagaz,vrijdag,Friday,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Frijj%C5%8Dz_dagaz,https://en.wiktionary.org/wiki/vrijdag,https://en.wiktionary.org/wiki/Friday
1016,*frijadōmaz,vrijdom,freedom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frijad%C5%8Dmaz,https://en.wiktionary.org/wiki/vrijdom,https://en.wiktionary.org/wiki/freedom
1017,*frōdaz,vroed,frood,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fr%C5%8Ddaz,https://en.wiktionary.org/wiki/vroed,https://en.wiktionary.org/wiki/frood
1018,*frawjǭ,vrouw,Freyja,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frawj%C7%AD,https://en.wiktionary.org/wiki/vrouw,https://en.wiktionary.org/wiki/Freyja
1019,*furhtį̄,vrucht,fright,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furht%C4%AF%CC%84,https://en.wiktionary.org/wiki/vrucht,https://en.wiktionary.org/wiki/fright
1020,*fullijaną,vullen,fill,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fullijan%C4%85,https://en.wiktionary.org/wiki/vullen,https://en.wiktionary.org/wiki/fill
1021,*wēgō,waag,wee,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%93g%C5%8D,https://en.wiktionary.org/wiki/waag,https://en.wiktionary.org/wiki/wee
1022,*wēgō,waag,wey,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%93g%C5%8D,https://en.wiktionary.org/wiki/waag,https://en.wiktionary.org/wiki/wey
1023,*wēniz,waan,ween,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%93niz,https://en.wiktionary.org/wiki/waan,https://en.wiktionary.org/wiki/ween
1024,*hwar,waar,where,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwar,https://en.wiktionary.org/wiki/waar,https://en.wiktionary.org/wiki/where
1025,*warnōną,waarnen,warn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warn%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/waarnen,https://en.wiktionary.org/wiki/warn
1026,*wahtwō,wacht,wait,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahtw%C5%8D,https://en.wiktionary.org/wiki/wacht,https://en.wiktionary.org/wiki/wait
1027,*wagnaz,wagen,wagon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wagnaz,https://en.wiktionary.org/wiki/wagen,https://en.wiktionary.org/wiki/wagon
1028,*wagnaz,wagen,wain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wagnaz,https://en.wiktionary.org/wiki/wagen,https://en.wiktionary.org/wiki/wain
1029,*wakraz,wakker,waker,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wakraz,https://en.wiktionary.org/wiki/wakker,https://en.wiktionary.org/wiki/waker
1030,*hwalaz,wal,whale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwalaz,https://en.wiktionary.org/wiki/wal,https://en.wiktionary.org/wiki/whale
1031,*wambō,wam,gambeson,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/wam,https://en.wiktionary.org/wiki/gambeson
1032,*wambō,wam,gambison,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/wam,https://en.wiktionary.org/wiki/gambison
1033,*wambō,wam,womb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/wam,https://en.wiktionary.org/wiki/womb
1034,*wangô,wang,wang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wang%C3%B4,https://en.wiktionary.org/wiki/wang,https://en.wiktionary.org/wiki/wang
1035,*wēpną,wapen,weapon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C4%93pn%C4%85,https://en.wiktionary.org/wiki/wapen,https://en.wiktionary.org/wiki/weapon
1036,*werrō,war,war,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/werr%C5%8D,https://en.wiktionary.org/wiki/war,https://en.wiktionary.org/wiki/war
1037,*werrō,war,warrior,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/werr%C5%8D,https://en.wiktionary.org/wiki/war,https://en.wiktionary.org/wiki/warrior
1038,*warmaz,warm,warm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warmaz,https://en.wiktionary.org/wiki/warm,https://en.wiktionary.org/wiki/warm
1039,*wahsą,was,wax,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahs%C4%85,https://en.wiktionary.org/wiki/was,https://en.wiktionary.org/wiki/wax
1040,*waskaną,wassen,wash,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/waskan%C4%85,https://en.wiktionary.org/wiki/wassen,https://en.wiktionary.org/wiki/wash
1041,*hwat,wat,what,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwat,https://en.wiktionary.org/wiki/wat,https://en.wiktionary.org/wiki/what
1042,*watōr,water,water,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wat%C5%8Dr,https://en.wiktionary.org/wiki/water,https://en.wiktionary.org/wiki/water
1043,*wadją,wed,vadium,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wadj%C4%85,https://en.wiktionary.org/wiki/wed,https://en.wiktionary.org/wiki/vadium
1044,*wadją,wed,wage,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wadj%C4%85,https://en.wiktionary.org/wiki/wed,https://en.wiktionary.org/wiki/wage
1045,*wadjōną,wedden,wed,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wadj%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/wedden,https://en.wiktionary.org/wiki/wed
